Day,Total_Posts,Total_Questions,Total_Answers,Active_Users,Total_Unanswered_Q,Total_Accepted_Q,Sum_Len_Q,Sum_CodeLen_Q,Sum_Len_A,Sum_CodeLen_A,Sum_Len_Unanswered_Q,Sum_CodeLen_Unanswered_Q,Sum_Len_Q_with_Accepted,Sum_CodeLen_Q_with_Accepted,Sum_Answers_on_Accepted_Q,Sum_Score,Sum_Views,Sum_Comments,Sum_Readability
2021-03-13T00:00:00.000000,1253.0,63,1190,501.0,10.0,35.0,112110.0,66736.0,1578694.0,870371.0,19249.0,10652.0,60266.0,35613.0,54.0,2178.0,90652.0,1884.0,39967.66398508948
2021-03-14T00:00:00.000000,1189.0,59,1130,624.0,12.0,34.0,110213.0,67030.0,1561577.0,838521.0,28745.0,21025.0,55876.0,32871.0,52.0,2153.0,68770.0,1880.0,30053.41019208
2021-03-15T00:00:00.000000,1874.0,89,1783,715.0,4.0,60.0,202693.0,132724.0,2226025.0,1195770.0,7976.0,4849.0,146741.0,100788.0,86.0,2872.0,80545.0,2702.0,46716.4175180938
2021-03-16T00:00:00.000000,1902.0,59,1841,725.0,3.0,37.0,109140.0,66025.0,2251796.0,1263549.0,5823.0,3002.0,76445.0,48149.0,44.0,2603.0,70939.0,2861.0,53566.89203763398
2021-03-17T00:00:00.000000,2665.0,77,2585,728.0,8.0,49.0,154869.0,104660.0,3260611.0,1856007.0,13571.0,6730.0,113814.0,82550.0,75.0,4175.0,164165.0,3945.0,74678.74576180233
2021-03-18T00:00:00.000000,1912.0,72,1840,849.0,15.0,38.0,139018.0,93088.0,2286773.0,1294694.0,19119.0,9799.0,86144.0,61767.0,56.0,2845.0,85263.0,2857.0,52242.94645140037
2021-03-19T00:00:00.000000,1800.0,79,1721,704.0,10.0,41.0,172095.0,116731.0,2179540.0,1237314.0,25713.0,16854.0,75919.0,47015.0,53.0,3038.0,73047.0,2699.0,42879.46117811086
2021-03-20T00:00:00.000000,1179.0,42,1135,496.0,6.0,32.0,65607.0,37209.0,1566070.0,890184.0,8589.0,4982.0,52995.0,29843.0,41.0,2504.0,34780.0,1728.0,35768.942120780375
2021-03-21T00:00:00.000000,1276.0,40,1231,514.0,6.0,26.0,94648.0,62044.0,1622878.0,918817.0,14938.0,6138.0,58625.0,38633.0,45.0,1975.0,82211.0,1811.0,34581.47973689549
2021-03-22T00:00:00.000000,1884.0,65,1819,735.0,5.0,40.0,129005.0,80531.0,2192741.0,1138442.0,7437.0,4342.0,88951.0,60406.0,64.0,2858.0,56954.0,2741.0,53252.73464162185
2021-03-23T00:00:00.000000,2009.0,85,1921,886.0,7.0,61.0,173020.0,115466.0,2497776.0,1403362.0,14548.0,8537.0,112074.0,73144.0,98.0,3001.0,89141.0,2982.0,58324.0153908498
2021-03-24T00:00:00.000000,2125.0,100,2025,793.0,8.0,75.0,171775.0,93332.0,2483728.0,1365099.0,24433.0,16704.0,122286.0,64417.0,142.0,3343.0,140938.0,3227.0,57248.00383762524
2021-03-25T00:00:00.000000,2062.0,114,1946,776.0,13.0,75.0,207082.0,130048.0,2286388.0,1222010.0,31694.0,23397.0,134118.0,82529.0,99.0,3163.0,121779.0,3055.0,53248.7025694021
2021-03-26T00:00:00.000000,2609.0,107,2501,737.0,16.0,66.0,160917.0,93764.0,3324600.0,1767816.0,27160.0,14299.0,94461.0,56990.0,102.0,3976.0,159235.0,3797.0,70794.75957466959
2021-03-27T00:00:00.000000,1224.0,55,1167,515.0,11.0,27.0,92121.0,60436.0,1615621.0,837660.0,20545.0,13359.0,48927.0,32682.0,37.0,2100.0,59842.0,1651.0,33532.66400046766
2021-03-28T00:00:00.000000,1201.0,74,1127,658.0,15.0,42.0,200112.0,150727.0,1612748.0,865446.0,36586.0,25165.0,139729.0,112686.0,65.0,2062.0,109033.0,1786.0,19916.07768826763
2021-03-29T00:00:00.000000,1840.0,71,1769,732.0,16.0,44.0,154067.0,98667.0,2200761.0,1138329.0,28008.0,17351.0,101024.0,65726.0,60.0,2855.0,90637.0,2880.0,44654.246366777916
2021-03-30T00:00:00.000000,1890.0,92,1795,771.0,9.0,59.0,228058.0,158455.0,2207951.0,1167831.0,19535.0,10695.0,153899.0,112593.0,95.0,3166.0,200137.0,2729.0,48272.633231024745
2021-03-31T00:00:00.000000,1814.0,85,1729,765.0,11.0,56.0,205611.0,128090.0,2078547.0,1132583.0,34907.0,28934.0,151918.0,91464.0,84.0,2765.0,94185.0,2623.0,48274.27968122881
2021-04-01T00:00:00.000000,1840.0,74,1766,765.0,14.0,49.0,160042.0,98295.0,2212770.0,1242963.0,27807.0,16342.0,106052.0,66101.0,71.0,2894.0,70688.0,2603.0,45281.83525022796
2021-04-02T00:00:00.000000,1640.0,83,1556,759.0,15.0,45.0,113285.0,61984.0,1954794.0,1052858.0,18914.0,9470.0,54977.0,28635.0,58.0,2460.0,139717.0,2372.0,44589.59798298653
2021-04-03T00:00:00.000000,1233.0,53,1179,530.0,7.0,36.0,109764.0,75723.0,1599556.0,884701.0,29424.0,25928.0,66846.0,41633.0,47.0,1943.0,50154.0,1715.0,30684.865820464125
2021-04-04T00:00:00.000000,1244.0,91,1149,520.0,19.0,48.0,167404.0,108157.0,1489292.0,808051.0,31901.0,17367.0,97802.0,66767.0,78.0,2194.0,217575.0,1904.0,35967.06640878722
2021-04-05T00:00:00.000000,1736.0,98,1637,695.0,11.0,54.0,185238.0,112131.0,1947771.0,1058967.0,25228.0,11686.0,81340.0,46552.0,67.0,2556.0,154686.0,2714.0,44619.066882688625
2021-04-06T00:00:00.000000,2912.0,145,2767,830.0,19.0,95.0,261870.0,170305.0,3534962.0,1948882.0,38173.0,25127.0,164041.0,108193.0,140.0,4642.0,193232.0,4387.0,67915.87521885104
2021-04-07T00:00:00.000000,2178.0,105,2073,1085.0,11.0,69.0,265861.0,192657.0,2725085.0,1544373.0,23054.0,13224.0,209497.0,158952.0,103.0,4320.0,142441.0,3209.0,51527.88923823143
2021-04-08T00:00:00.000000,2131.0,127,2002,834.0,14.0,79.0,187255.0,96249.0,2431201.0,1337734.0,24986.0,11319.0,112601.0,57333.0,124.0,3553.0,183400.0,3193.0,55199.60296499077
2021-04-09T00:00:00.000000,1912.0,111,1800,782.0,17.0,64.0,240079.0,138319.0,2301317.0,1273146.0,57688.0,30798.0,128720.0,82198.0,84.0,2707.0,89423.0,2681.0,48297.92155913003
2021-04-10T00:00:00.000000,1358.0,68,1290,577.0,6.0,42.0,105043.0,59627.0,1712503.0,976419.0,6713.0,3057.0,68377.0,39622.0,74.0,2835.0,424575.0,1895.0,37719.71683402135
2021-04-11T00:00:00.000000,1428.0,88,1340,610.0,7.0,64.0,211011.0,141893.0,1804972.0,994545.0,23686.0,18572.0,147720.0,97486.0,97.0,2418.0,127155.0,2161.0,38719.56616542804
2021-04-12T00:00:00.000000,2030.0,95,1935,1032.0,13.0,53.0,169727.0,97387.0,2501257.0,1364164.0,31653.0,19485.0,85053.0,46548.0,75.0,3191.0,172308.0,2909.0,52675.471457866224
2021-04-13T00:00:00.000000,2049.0,84,1960,833.0,16.0,48.0,173337.0,113226.0,2337048.0,1259047.0,24287.0,15792.0,100837.0,61802.0,67.0,3105.0,154624.0,3035.0,55006.671624862545
2021-04-14T00:00:00.000000,2104.0,109,1995,848.0,11.0,81.0,198027.0,117240.0,2540667.0,1413172.0,19735.0,11142.0,140476.0,79503.0,132.0,3215.0,248856.0,3061.0,57163.69301443055
2021-04-15T00:00:00.000000,2585.0,106,2477,869.0,19.0,63.0,223194.0,143548.0,3009026.0,1690514.0,33996.0,20218.0,144799.0,95164.0,88.0,3843.0,344857.0,3445.0,70747.0047614576
2021-04-16T00:00:00.000000,2005.0,98,1905,995.0,6.0,68.0,259806.0,200084.0,2401921.0,1330531.0,9001.0,5013.0,152991.0,110670.0,108.0,3281.0,162417.0,2800.0,53773.42534914063
2021-04-17T00:00:00.000000,1269.0,59,1210,525.0,9.0,32.0,107171.0,63991.0,1695442.0,950458.0,23466.0,17474.0,53848.0,27652.0,45.0,2202.0,79044.0,1879.0,36415.8742267596
2021-04-18T00:00:00.000000,1324.0,67,1257,570.0,10.0,46.0,143580.0,95956.0,1678335.0,967086.0,12542.0,6433.0,110672.0,74567.0,68.0,1993.0,136562.0,1983.0,33146.20800388035
2021-04-19T00:00:00.000000,2072.0,110,1958,817.0,14.0,69.0,210552.0,126326.0,2380642.0,1323941.0,26456.0,11833.0,126401.0,69458.0,93.0,2901.0,130495.0,3052.0,54855.10732690371
2021-04-20T00:00:00.000000,1957.0,122,1835,827.0,20.0,70.0,228764.0,145208.0,2340729.0,1318177.0,45682.0,33245.0,130477.0,79207.0,97.0,2619.0,208096.0,2865.0,50182.51936921499
2021-04-21T00:00:00.000000,2214.0,140,2070,1049.0,17.0,77.0,253723.0,167420.0,2655915.0,1440672.0,37800.0,22604.0,140410.0,100511.0,125.0,3762.0,844116.0,3278.0,57387.830674950776
2021-04-22T00:00:00.000000,2096.0,98,1997,864.0,16.0,56.0,204822.0,134327.0,2509445.0,1371155.0,44881.0,31063.0,102213.0,65387.0,94.0,3223.0,184334.0,3147.0,54724.63415628669
2021-04-23T00:00:00.000000,1962.0,83,1878,816.0,12.0,45.0,133356.0,79347.0,2349914.0,1270532.0,21007.0,13179.0,62508.0,33236.0,65.0,2874.0,199916.0,2807.0,54089.5973884371
2021-04-24T00:00:00.000000,1325.0,67,1254,574.0,12.0,43.0,138580.0,90429.0,1646836.0,911494.0,26954.0,18028.0,76472.0,47324.0,78.0,2575.0,302781.0,1983.0,34257.37456650226
2021-04-25T00:00:00.000000,1386.0,81,1303,600.0,10.0,44.0,146430.0,87804.0,1646150.0,909719.0,40018.0,33768.0,67073.0,34785.0,63.0,2232.0,254394.0,2046.0,39403.76704935487
2021-04-26T00:00:00.000000,2661.0,84,2577,927.0,16.0,45.0,169601.0,105992.0,3160986.0,1719428.0,42371.0,31851.0,90956.0,52499.0,65.0,3796.0,128653.0,3674.0,77663.48228212385
2021-04-27T00:00:00.000000,2089.0,119,1969,857.0,14.0,78.0,241316.0,162511.0,2397853.0,1310336.0,32877.0,24147.0,155942.0,106210.0,133.0,3049.0,290612.0,3212.0,60220.49384124914
2021-04-28T00:00:00.000000,2098.0,113,1983,877.0,22.0,58.0,194414.0,115980.0,2533761.0,1465017.0,48544.0,28215.0,83910.0,47767.0,100.0,2954.0,229767.0,2962.0,55305.16613990668
2021-04-29T00:00:00.000000,2130.0,95,2035,896.0,13.0,56.0,169960.0,98189.0,2483037.0,1352494.0,21360.0,11994.0,115185.0,65697.0,105.0,3039.0,88836.0,3026.0,57761.366899519766
2021-04-30T00:00:00.000000,1936.0,121,1813,792.0,19.0,77.0,203754.0,119248.0,2210292.0,1218434.0,38784.0,14905.0,122907.0,72368.0,117.0,2734.0,123332.0,2897.0,51571.624091723636
2021-05-01T00:00:00.000000,1345.0,109,1236,698.0,19.0,59.0,183510.0,106421.0,1602607.0,881446.0,25308.0,12184.0,89390.0,47638.0,95.0,1954.0,222954.0,1989.0,40105.98103574582
2021-05-02T00:00:00.000000,1379.0,74,1305,614.0,12.0,47.0,143265.0,79294.0,1815437.0,1037063.0,23793.0,9255.0,89294.0,55123.0,55.0,2230.0,62173.0,1917.0,37799.331385067235
2021-05-03T00:00:00.000000,1997.0,103,1894,819.0,17.0,67.0,226065.0,156838.0,2305689.0,1272279.0,47465.0,38030.0,152301.0,105292.0,96.0,2892.0,123090.0,2888.0,56894.18606137663
2021-05-04T00:00:00.000000,2122.0,88,2034,865.0,15.0,45.0,197848.0,143538.0,2504730.0,1365828.0,23810.0,16082.0,104172.0,75616.0,82.0,3124.0,181189.0,3175.0,54709.630806303685
2021-05-05T00:00:00.000000,2484.0,107,2375,888.0,11.0,67.0,198336.0,118146.0,2962766.0,1682631.0,18805.0,10683.0,140217.0,88726.0,103.0,3666.0,175696.0,3748.0,73472.50387943923
