Day,Total_Posts,Total_Questions,Total_Answers,Active_Users,Total_Unanswered_Q,Total_Accepted_Q,Sum_Len_Q,Sum_CodeLen_Q,Sum_Len_A,Sum_CodeLen_A,Sum_Len_Unanswered_Q,Sum_CodeLen_Unanswered_Q,Sum_Len_Q_with_Accepted,Sum_CodeLen_Q_with_Accepted,Sum_Answers_on_Accepted_Q,Sum_Score,Sum_Views,Sum_Comments,Sum_Readability
2021-03-25T00:00:00.000000,8517.0,4833,3684,7056.0,926.0,1977.0,8296750.0,5244622.0,2937412.0,1487747.0,1756204.0,1140460.0,3415653.0,2146126.0,2734.0,10003.0,6084688.0,11769.0,150683.95663014616
2021-03-26T00:00:00.000000,7826.0,4479,3343,6423.0,811.0,1889.0,8256992.0,5305908.0,2778098.0,1440329.0,1765417.0,1211623.0,3434638.0,2181549.0,2679.0,9476.0,4950648.0,10671.0,138734.1241387954
2021-03-27T00:00:00.000000,4663.0,2656,2007,3823.0,454.0,1141.0,4926762.0,3223674.0,1696913.0,915919.0,1020913.0,694338.0,2074716.0,1354435.0,1683.0,5463.0,4199267.0,6596.0,89464.3140309245
2021-03-28T00:00:00.000000,4490.0,2574,1916,3798.0,444.0,1103.0,4721563.0,3016309.0,1555659.0,779602.0,934910.0,619587.0,1921432.0,1220599.0,1615.0,5054.0,3237880.0,6434.0,89511.46406704902
2021-03-29T00:00:00.000000,7186.0,4254,2932,6056.0,830.0,1759.0,7676993.0,4917279.0,2440756.0,1305503.0,1658611.0,1080251.0,3170545.0,2019503.0,2531.0,7465.0,5179315.0,10866.0,125643.97591429605
2021-03-30T00:00:00.000000,7551.0,4363,3188,6366.0,838.0,1795.0,7904167.0,5073597.0,2592149.0,1391994.0,1769328.0,1181946.0,3121395.0,1936910.0,2587.0,9280.0,5866630.0,11095.0,132569.1957462348
2021-03-31T00:00:00.000000,8003.0,4591,3412,6698.0,887.0,1904.0,8487318.0,5495497.0,2652184.0,1354597.0,1770115.0,1160592.0,3492450.0,2258670.0,2713.0,8526.0,5886867.0,11244.0,132439.84413123844
2021-04-01T00:00:00.000000,7620.0,4279,3338,6326.0,781.0,1798.0,7827584.0,5045790.0,2753282.0,1431442.0,1590093.0,1045434.0,3311148.0,2138782.0,2570.0,9879.0,5434376.0,10633.0,117883.7445844981
2021-04-02T00:00:00.000000,6270.0,3544,2726,5185.0,654.0,1458.0,6579576.0,4298812.0,2181539.0,1111454.0,1300336.0,852255.0,2728671.0,1771668.0,2217.0,7495.0,4976486.0,8732.0,110991.43508228722
2021-04-03T00:00:00.000000,4659.0,2624,2035,3855.0,462.0,1090.0,4753362.0,3011458.0,1722952.0,923655.0,896740.0,568228.0,1949348.0,1240821.0,1640.0,6588.0,3570612.0,6501.0,83055.75237586873
